Provincia;Cod;Municipio;Total_Poblacion;Nacidos_ES;Nacidos_NO_ES;Total_Europa;Total_Unión_Europea;Alemania;Bulgaria;Francia;Italia;Polonia;Portugal;Reino_Unido;Rumanía;Total_Europa_No_Comunitaria;Rusia;Ucrania;Total_Africa;Argelia;Marruecos;Nigeria;Senegal;Total_América;Argentina;Bolivia;Brasil;Colombia;Cuba;Chile;Ecuador;Paraguay;Perú;Rep._Dominicana;Uruguay;Venezuela;Total_Asia;China;Pakistán;Oceanía;
Salamanca;37360;"Villar de Peralonso";249.0;241.0;8.0;4.0;4.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;
Salamanca;37361;"Villar de Samaniego";88.0;87.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Salamanca;37362;"Villares de la Reina";6266.0;5860.0;406.0;235.0;207.0;15.0;70.0;40.0;4.0;2.0;37.0;3.0;25.0;28.0;1.0;1.0;48.0;0.0;19.0;5.0;18.0;108.0;9.0;3.0;13.0;15.0;3.0;4.0;13.0;3.0;6.0;12.0;0.0;8.0;14.0;10.0;0.0;1.0;
Salamanca;37363;"Villares de Yeltes";128.0;123.0;5.0;3.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Salamanca;37364;"Villarino de los Aires";869.0;840.0;29.0;16.0;16.0;3.0;0.0;1.0;1.0;0.0;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0;3.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;
Salamanca;37365;"Villarmayor";195.0;189.0;6.0;4.0;4.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;
Salamanca;37366;"Villarmuerto";41.0;41.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Salamanca;37367;"Villasbuenas";208.0;206.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Salamanca;37368;"Villasdardo";17.0;17.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Salamanca;37369;"Villaseco de los Gamitos";143.0;137.0;6.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;2.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Salamanca;37370;"Villaseco de los Reyes";350.0;347.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Salamanca;37371;"Villasrubias";289.0;261.0;28.0;23.0;23.0;0.0;0.0;22.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Salamanca;37372;"Villaverde de Guareña";149.0;146.0;3.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Salamanca;37373;"Villavieja de Yeltes";838.0;806.0;32.0;20.0;19.0;3.0;2.0;4.0;0.0;0.0;6.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;12.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Salamanca;37374;"Villoria";1389.0;1345.0;44.0;20.0;10.0;2.0;5.0;1.0;1.0;0.0;0.0;0.0;1.0;10.0;3.0;0.0;17.0;0.0;15.0;0.0;2.0;7.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;
Salamanca;37375;"Villoruela";819.0;783.0;36.0;3.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;29.0;0.0;29.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;
Salamanca;37350;"Vilvestre";444.0;436.0;8.0;7.0;7.0;1.0;0.0;1.0;0.0;0.0;4.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Salamanca;37376;"Vitigudino";2634.0;2537.0;97.0;63.0;57.0;1.0;23.0;5.0;1.0;0.0;10.0;0.0;17.0;6.0;0.0;0.0;7.0;0.0;4.0;0.0;0.0;20.0;5.0;0.0;2.0;1.0;2.0;0.0;1.0;0.0;2.0;1.0;0.0;2.0;7.0;7.0;0.0;0.0;
Salamanca;37377;"Yecla de Yeltes";261.0;259.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;
Salamanca;37378;"Zamarra";105.0;104.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Salamanca;37379;"Zamayón";201.0;193.0;8.0;8.0;7.0;1.0;0.0;2.0;0.0;0.0;1.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Salamanca;37380;"Zarapicos";55.0;50.0;5.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Salamanca;37381;"Zarza de Pumareda,La";156.0;149.0;7.0;6.0;6.0;0.0;0.0;2.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Salamanca;37382;"Zorita de la Frontera";183.0;182.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
Segovia;40001;"Abades";862;824;38;19;19;1;5;0;0;12;0;0;1;0;0;0;3;0;3;0;0;14;2;0;2;1;0;0;1;0;1;0;3;0;2;2;0;0;
Segovia;40002;"Adrada de Pirón";39;38;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Segovia;40003;"Adrados";149;144;5;5;5;0;4;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Segovia;40004;"Aguilafuente";579;508;71;56;55;0;31;2;0;14;0;1;7;1;0;0;2;0;2;0;0;13;1;0;0;1;1;0;0;0;2;6;0;0;0;0;0;0;
Segovia;40005;"Alconada de Maderuelo";35;31;4;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Segovia;40012;"Aldea Real";322;303;19;14;14;0;13;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;2;1;0;0;0;0;0;0;0;2;0;0;0;
Segovia;40006;"Aldealcorvo";24;23;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Segovia;40007;"Aldealengua de Pedraza";82;79;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
Segovia;40008;"Aldealengua de Santa María";62;50;12;11;11;0;0;0;0;0;5;0;6;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Segovia;40009;"Aldeanueva de la Serrezuela";55;51;4;4;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Segovia;40010;"Aldeanueva del Codonal";136;128;8;8;8;0;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Segovia;40013;"Aldeasoña";63;63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Segovia;40014;"Aldehorno";57;57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Segovia;40015;"Aldehuela del Codonal";31;29;2;2;2;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Segovia;40016;"Aldeonte";58;56;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Segovia;40017;"Anaya";126;101;25;11;11;0;10;0;0;1;0;0;0;0;0;0;13;1;12;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Segovia;40018;"Añe";98;94;4;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Segovia;40019;"Arahuetes";40;34;6;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;
Segovia;40020;"Arcones";183;163;20;11;11;0;3;0;0;1;1;3;2;0;0;0;3;0;3;0;0;6;0;0;1;1;0;0;0;0;3;0;0;0;0;0;0;0;
Segovia;40021;"Arevalillo de Cega";29;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Segovia;40022;"Armuña";247;233;14;2;2;1;1;0;0;0;0;0;0;0;0;0;12;1;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Segovia;40024;"Ayllón";1253;1056;197;130;130;9;4;0;0;0;1;0;116;0;0;0;14;0;13;0;1;53;0;8;4;11;2;0;18;0;7;0;1;1;0;0;0;0;
Segovia;40025;"Barbolla";186;157;29;3;3;0;0;0;0;0;0;0;3;0;0;0;20;0;20;0;0;6;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;
Segovia;40026;"Basardilla";143;136;7;3;3;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Segovia;40028;"Bercial";117;106;11;8;8;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;
Segovia;40029;"Bercimuel";31;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Segovia;40030;"Bernardos";534;504;30;16;16;0;6;3;0;0;4;0;1;0;0;0;8;0;8;0;0;6;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;
Segovia;40031;"Bernuy de Porreros";716;649;67;42;40;0;30;1;1;2;4;0;2;2;1;0;9;0;9;0;0;15;0;0;0;7;0;0;4;0;0;2;1;0;1;0;0;0;
Segovia;40032;"Boceguillas";754;502;252;131;131;0;59;1;0;0;12;0;59;0;0;0;81;0;81;0;0;40;3;0;6;2;0;0;17;0;4;5;1;2;0;0;0;0;
Segovia;40033;"Brieva";85;69;16;10;9;0;8;0;1;0;0;0;0;1;0;0;4;0;4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;
Segovia;40034;"Caballar";91;86;5;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;4;0;0;0;3;0;0;0;1;0;0;0;0;0;0;0;0;
Segovia;40035;"Cabañas de Polendos";178;166;12;2;1;0;0;0;0;1;0;0;0;1;0;1;4;0;4;0;0;5;0;0;0;1;0;0;0;4;0;0;0;0;1;0;0;0;
Segovia;40036;"Cabezuela";685;587;98;30;30;1;25;2;0;0;0;0;2;0;0;0;53;0;47;0;0;14;0;0;0;0;0;0;0;0;0;4;0;0;1;1;0;0;
Segovia;40037;"Calabazas de Fuentidueña";38;37;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Segovia;40039;"Campo de San Pedro";284;240;44;26;26;0;11;0;0;4;0;0;11;0;0;0;8;0;8;0;0;10;0;0;0;1;0;3;0;0;0;5;0;0;0;0;0;0;
Segovia;40040;"Cantalejo";3628;3005;623;261;256;3;190;21;0;5;0;2;32;5;0;0;178;0;176;0;0;180;3;1;21;10;1;0;3;0;2;72;0;0;3;3;0;1;
Segovia;40041;"Cantimpalos";1344;1173;171;103;103;4;78;0;0;4;0;1;16;0;0;0;15;2;13;0;0;50;2;0;0;18;1;0;14;0;7;1;2;0;1;1;0;2;
Segovia;40043;"Carbonero el Mayor";2529;2151;378;314;312;4;201;2;0;50;0;0;53;2;0;0;23;1;0;0;0;38;1;0;3;8;1;0;19;0;0;1;0;0;3;3;0;0;
Segovia;40044;"Carrascal del Río";154;148;6;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Segovia;40045;"Casla";148;121;27;2;1;0;1;0;0;0;0;0;0;1;0;0;17;0;17;0;0;8;0;5;0;0;0;0;0;0;0;0;0;3;0;0;0;0;
Segovia;40046;"Castillejo de Mesleón";130;99;31;9;8;0;0;0;0;0;0;0;8;1;1;0;8;0;8;0;0;14;0;0;1;0;0;0;11;0;0;1;0;0;0;0;0;0;
Segovia;40047;"Castro de Fuentidueña";31;30;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Segovia;40048;"Castrojimeno";37;36;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
Segovia;40049;"Castroserna de Abajo";51;51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Segovia;40051;"Castroserracín";52;41;11;8;0;0;0;0;0;0;0;0;0;8;0;8;2;0;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Segovia;40052;"Cedillo de la Torre";103;91;12;5;5;0;3;0;0;2;0;0;0;0;0;0;2;0;2;0;0;5;1;0;2;0;1;0;0;0;0;1;0;0;0;0;0;0;
Segovia;40053;"Cerezo de Abajo";131;97;34;13;13;1;9;0;0;1;0;0;2;0;0;0;19;1;17;0;0;2;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;
Segovia;40054;"Cerezo de Arriba";143;124;19;16;15;0;12;0;0;0;0;0;3;1;0;1;0;0;0;0;0;3;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;
Segovia;40065;"Chañe";850;550;300;291;291;0;21;2;0;5;0;0;263;0;0;0;0;0;0;0;0;9;0;1;0;5;2;0;0;0;0;0;0;0;0;0;0;0;
Segovia;40055;"Cilleruelo de San Mamés";39;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Segovia;40056;"Cobos de Fuentidueña";32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Segovia;40057;"Coca";1863;1691;172;145;145;1;86;9;0;10;0;0;38;0;0;0;12;5;2;2;0;15;0;0;0;2;3;0;0;0;0;8;0;0;0;0;0;0;
Segovia;40058;"Codorniz";348;346;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;
Segovia;40059;"Collado Hermoso";136;131;5;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;
Segovia;40060;"Condado de Castilnovo";107;96;11;8;4;0;4;0;0;0;0;0;0;4;0;4;2;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Segovia;40061;"Corral de Ayllón";84;73;11;9;9;0;0;0;0;0;0;1;8;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Segovia;40902;"Cozuelos de Fuentidueña";132;129;3;2;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;
Segovia;40062;"Cubillo";74;64;10;7;6;0;0;0;0;5;0;0;0;1;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;
Segovia;40063;"Cuéllar";9501;8302;1199;935;926;4;509;25;4;8;6;2;362;9;1;0;73;0;65;1;1;172;2;1;12;58;5;1;5;5;26;14;1;1;19;11;5;0;
Segovia;40905;"Cuevas de Provanco";142;141;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Segovia;40068;"Domingo García";30;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Segovia;40069;"Donhierro";99;94;5;4;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
Segovia;40070;"Duruelo";170;154;16;6;6;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;2;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;
Segovia;40071;"Encinas";45;42;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Segovia;40072;"Encinillas";257;249;8;3;3;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;
Segovia;40073;"Escalona del Prado";533;457;76;69;69;1;51;2;0;3;0;0;11;0;0;0;4;0;3;0;1;3;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;
Segovia;40074;"Escarabajosa de Cabezas";313;293;20;18;18;0;17;0;0;0;0;0;1;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;
Segovia;40075;"Escobar de Polendos";181;174;7;6;6;0;0;1;0;2;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;
Segovia;40076;"Espinar,El";9212;7969;1243;592;455;19;52;22;8;28;24;11;277;137;13;40;238;2;229;0;1;387;61;17;22;80;24;14;33;7;22;21;15;27;26;20;2;0
Segovia;40077;"Espirdo";1189;1037;152;70;61;0;29;3;1;15;6;0;6;9;3;5;17;0;16;0;0;61;10;0;5;18;0;1;6;0;6;7;2;2;4;4;0;0;
Segovia;40078;"Fresneda de Cuéllar";176;167;9;8;7;0;0;0;0;1;0;0;6;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;
Segovia;40079;"Fresno de Cantespino";272;257;15;7;7;0;4;0;0;0;0;0;2;0;0;0;6;0;6;0;0;2;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;
Segovia;40080;"Fresno de la Fuente";87;72;15;12;11;0;0;0;0;0;10;0;1;1;0;1;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Segovia;40081;"Frumales";119;118;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Segovia;40082;"Fuente de Santa Cruz";120;115;5;3;3;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
Segovia;40083;"Fuente el Olmo de Fuentidueña";178;78;100;97;97;0;1;0;0;1;0;0;95;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;
Segovia;40084;"Fuente el Olmo de Íscar";66;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Segovia;40086;"Fuentepelayo";893;814;79;63;63;0;50;2;0;9;0;0;2;0;0;0;3;0;3;0;0;13;0;0;0;1;5;1;0;0;2;2;0;1;0;0;0;0;
Segovia;40087;"Fuentepiñel";97;91;6;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;5;0;0;0;4;0;0;0;0;0;0;0;1;0;0;0;0;
Segovia;40088;"Fuenterrebollo";358;314;44;4;4;0;2;0;0;0;0;0;2;0;0;0;19;0;19;0;0;21;0;0;2;1;2;0;2;0;0;6;0;0;0;0;0;0;
Segovia;40089;"Fuentesaúco de Fuentidueña";242;231;11;5;5;0;2;0;0;0;0;0;3;0;0;0;1;1;0;0;0;5;0;0;0;1;0;0;0;0;0;4;0;0;0;0;0;0;
Segovia;40091;"Fuentesoto";115;110;5;2;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;
Segovia;40092;"Fuentidueña";148;122;26;26;26;0;22;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Segovia;40093;"Gallegos";94;83;11;2;2;0;1;0;0;0;0;0;0;0;0;0;5;0;5;0;0;4;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;
Segovia;40094;"Garcillán";447;408;39;12;11;0;5;1;0;2;0;0;3;1;0;0;9;0;1;0;0;18;0;0;1;3;3;0;5;0;0;5;0;0;0;0;0;0;
Segovia;40095;"Gomezserracín";700;545;155;120;120;0;39;0;0;2;0;0;79;0;0;0;15;1;1;0;1;20;0;0;0;15;0;0;3;0;1;1;0;0;0;0;0;0;
Segovia;40097;"Grajera";233;161;72;37;37;0;4;0;0;0;15;0;18;0;0;0;18;0;18;0;0;17;1;0;5;4;1;0;0;1;0;3;0;0;0;0;0;0;
Segovia;40099;"Honrubia de la Cuesta";56;54;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Segovia;40100;"Hontalbilla";304;297;7;3;3;0;1;0;0;0;0;0;2;0;0;0;1;0;1;0;0;3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;
Segovia;40101;"Hontanares de Eresma";1322;1181;141;85;83;1;24;2;0;32;1;0;20;2;0;1;20;0;18;1;0;35;1;0;0;7;0;2;7;0;0;5;3;2;0;0;0;1;
Segovia;40103;"Huertos,Los";183;175;8;2;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;6;0;0;0;0;1;4;0;0;0;0;0;0;0;0;0;0
Segovia;40104;"Ituero y Lama";358;300;58;33;30;1;0;0;1;1;0;0;26;3;0;0;7;2;5;0;0;18;6;0;4;5;1;0;0;0;0;0;0;0;0;0;0;0;
Segovia;40105;"Juarros de Riomoros";56;44;12;11;11;0;9;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;
Segovia;40106;"Juarros de Voltoya";235;220;15;11;9;0;4;2;0;0;0;0;1;2;0;0;2;0;2;0;0;2;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;
Segovia;40107;"Labajos";136;102;34;30;30;0;29;0;0;0;0;0;1;0;0;0;2;0;2;0;0;2;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;
Segovia;40108;"Laguna de Contreras";121;120;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;
Segovia;40109;"Languilla";82;77;5;2;2;0;0;0;0;0;0;0;2;0;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
Segovia;40110;"Lastras de Cuéllar";403;377;26;14;12;0;4;0;0;0;2;0;6;2;0;2;6;0;6;0;0;4;2;0;0;0;0;0;1;0;0;1;0;0;0;0;0;2;
Segovia;40111;"Lastras del Pozo";78;61;17;6;6;0;4;0;0;0;0;0;2;0;0;0;7;0;7;0;0;4;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;
Segovia;40112;"Lastrilla,La";3647;3266;381;168;156;4;66;3;5;48;4;2;20;12;5;2;62;3;59;0;0;147;7;4;35;21;8;2;6;11;8;12;1;8;4;3;0;0
Segovia;40113;"Losa,La";533;494;39;13;13;0;0;1;1;0;1;7;2;0;0;0;6;0;5;0;0;20;0;0;0;7;1;0;2;0;1;0;3;1;0;0;0;0
